STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,DATA_ITEM,Data Item,SECTOR,Sector,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2025-Q3,,28678,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2025-Q4,,29153,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2026-Q1,,29497,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2003-Q1,,1862,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2003-Q2,,1901,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2003-Q3,,1941,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2003-Q4,,1989,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2004-Q1,,2034,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2004-Q2,,2085,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2004-Q3,,2138,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2004-Q4,,2185,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2005-Q1,,2235,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2005-Q2,,2291,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2005-Q3,,2341,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2005-Q4,,2399,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2006-Q1,,2466,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2006-Q2,,2536,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2006-Q3,,2632,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2006-Q4,,2708,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2007-Q1,,2809,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2007-Q2,,2920,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2007-Q3,,3015,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2007-Q4,,3139,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2008-Q1,,3268,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2008-Q2,,3408,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2008-Q3,,3552,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2008-Q4,,3646,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2009-Q1,,3748,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2009-Q2,,3847,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2009-Q3,,3932,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2009-Q4,,4012,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2010-Q1,,4078,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2010-Q2,,4153,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2010-Q3,,4247,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2010-Q4,,4314,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2011-Q1,,4390,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2011-Q2,,4465,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2011-Q3,,4546,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2011-Q4,,4633,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2012-Q1,,4746,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2012-Q2,,4863,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2012-Q3,,4999,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2012-Q4,,5098,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2013-Q1,,5231,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2013-Q2,,5370,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2013-Q3,,5465,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2013-Q4,,5532,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2014-Q1,,5603,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2014-Q2,,5676,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2014-Q3,,5752,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2014-Q4,,5803,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2015-Q1,,5821,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2015-Q2,,5876,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2015-Q3,,5885,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2015-Q4,,5879,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2016-Q1,,5799,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2016-Q2,,5808,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2016-Q3,,5734,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2016-Q4,,5671,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2017-Q1,,5602,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2017-Q2,,5607,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2017-Q3,,5581,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2017-Q4,,5581,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2018-Q1,,5564,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2018-Q2,,5522,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2018-Q3,,5502,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2018-Q4,,5508,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2019-Q1,,5523,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2019-Q2,,5567,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2019-Q3,,5599,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2019-Q4,,5652,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2020-Q1,,5707,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2020-Q2,,5736,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2020-Q3,,5774,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2020-Q4,,5849,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2021-Q1,,5930,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2021-Q2,,6111,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2021-Q3,,6275,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2021-Q4,,6406,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2022-Q1,,6571,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2022-Q2,,6779,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2022-Q3,,6953,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2022-Q4,,7094,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2023-Q1,,7263,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2023-Q2,,7489,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2023-Q3,,7754,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2023-Q4,,8013,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2024-Q1,,8273,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2024-Q2,,8584,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2024-Q3,,8888,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2024-Q4,,9135,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,FCE_RDSH,Final consumption expenditure - Rent and other dwelling services,PHS,Households,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2025-Q1,,9342,,NA,Not Applicable,0,Units,,,,
